backbone,dish_id,session,rung,damage,cal_true,cal_pred,cal_abs_err,mass_true,mass_pred,mass_abs_err,mahalanobis,knn_dist,ensemble_spread,learned_error,blend,pred_magnitude,lap_var,tenengrad,blockiness,hf_ratio
vit_base_patch16_clip_224.openai,dish_1561662869,49,clean,clean,284.346,296.49,12.1444,192,233.594,41.594,5.83566,45.8832,21.8482,80.8148,88.2536,296.49,226.816,358.625,0.0840896,0.0183082
vit_base_patch16_clip_224.openai,dish_1558544663,11,clean,clean,141.44,224.697,83.2569,208,167.594,40.4057,9.85622,52.9542,36.7618,57.1877,49.2347,224.697,172.355,308.411,-0.0383611,0.0239458
vit_base_patch16_clip_224.openai,dish_1564588919,90,clean,clean,335.944,304.29,31.6539,452,415.404,36.5958,7.48607,48.7506,19.2796,66.063,62.1718,304.29,114.827,170.254,-0.0478298,0.0121963
vit_base_patch16_clip_224.openai,dish_1563909580,83,clean,clean,544.312,428.223,116.089,361,355.458,5.54229,8.31684,50.8807,26.5078,94.4725,101.798,428.223,221.158,352.257,0.0641445,0.0144837
vit_base_patch16_clip_224.openai,dish_1565894858,105,clean,clean,132.84,71.1068,61.7332,27,9.75674,17.2433,6.82425,51.1074,14.1537,27.8268,6.71121,71.1068,86.8183,144.728,-0.122678,0.013404
vit_base_patch16_clip_224.openai,dish_1564689078,93,clean,clean,72.3608,1.74905,70.6117,55,31.9556,23.0444,7.22842,47.4985,18.9297,11.0377,-13.8598,1.74905,147.141,241.82,0.0607188,0.0138518
vit_base_patch16_clip_224.openai,dish_1566414412,112,clean,clean,920.12,519.871,400.249,658,427.698,230.302,5.8188,43.4069,19.3898,117.004,139.497,519.871,179.298,280.304,-0.0964536,0.0127837
vit_base_patch16_clip_224.openai,dish_1566502537,115,clean,clean,517.644,504.302,13.3424,315,351.865,36.8655,6.50967,46.7201,22.6042,111.594,129.958,504.302,189.794,310.212,-0.0818058,0.0140642
vit_base_patch16_clip_224.openai,dish_1558718587,20,clean,clean,10.25,3.15161,7.09839,41,46.497,5.49697,7.69709,34.0426,13.3726,27.1672,13.4651,3.15161,144.344,259.221,-0.11062,0.0193914
vit_base_patch16_clip_224.openai,dish_1563551164,78,clean,clean,339.756,352.438,12.6816,270,331.385,61.3854,8.57432,47.5862,21.5466,52.6962,42.9477,352.438,126.954,202.999,-0.0246459,0.0163727
vit_base_patch16_clip_224.openai,dish_1558720236,21,clean,clean,887.823,461.652,426.171,407,366.416,40.5842,8.12799,47.5821,31.2951,168.272,208.987,461.652,235.425,410.611,-0.0309784,0.0254636
vit_base_patch16_clip_224.openai,dish_1562776497,65,clean,clean,291.832,371.627,79.7943,292,283.177,8.82267,6.51504,47.0672,20.7214,88.3527,96.5532,371.627,201.476,316.36,0.065389,0.0162362
vit_base_patch16_clip_224.openai,dish_1563565289,79,clean,clean,93.368,161.535,68.1671,88,167.305,79.3051,9.00582,59.0221,29.1496,70.116,62.8417,161.535,151.401,249.056,-0.00339741,0.0172937
vit_base_patch16_clip_224.openai,dish_1559849412,30,clean,clean,352.641,243.105,109.536,61,55.3954,5.60464,7.87212,37.6266,14.8322,105.252,121.025,243.105,86.0271,156.953,-0.0858853,0.0107027
vit_base_patch16_clip_224.openai,dish_1559934477,32,clean,clean,25.08,52.3634,27.2834,57,68.1411,11.1411,8.03907,48.9118,19.3276,81.5083,82.7469,52.3634,168.692,243.105,-0.03405,0.0093555
vit_base_patch16_clip_224.openai,dish_1557936599,3,clean,clean,22.05,29.2481,7.19805,63,81.3481,18.3481,7.38015,46.4883,18.9659,32.3039,16.2296,29.2481,123.051,184.517,0.0706992,0.0164657
vit_base_patch16_clip_224.openai,dish_1563565354,79,clean,clean,272.315,353.006,80.6905,193,241.913,48.9134,8.07146,51.8078,32.4795,110.817,126.676,353.006,185.812,293.37,-0.0210246,0.0183518
vit_base_patch16_clip_224.openai,dish_1561405411,43,clean,clean,332.063,403.274,71.2102,282,331.94,49.9396,6.89735,48.1039,23.8305,103.196,117.16,403.274,275.988,396.591,-0.0349388,0.0184095
vit_base_patch16_clip_224.openai,dish_1566502472,115,clean,clean,132.919,184.327,51.408,119,157.107,38.1073,7.54753,44.8589,39.5685,57.2518,58.9095,184.327,156.49,261.481,-0.0541212,0.0128416
vit_base_patch16_clip_224.openai,dish_1566838317,118,clean,clean,114.2,165.759,51.5589,284,294.778,10.7778,9.25225,47.1573,13.8767,53.0038,39.7571,165.759,90.6679,170.021,0.190397,0.0121803
vit_base_patch16_clip_224.openai,dish_1565123881,101,clean,clean,406.822,495.974,89.1526,515,393.526,121.474,7.63587,46.547,27.765,101.837,116.171,495.974,280.665,426.654,0.0580163,0.0178139
vit_base_patch16_clip_224.openai,dish_1563551134,78,clean,clean,246.92,211.423,35.4972,173,200.126,27.1257,8.90249,50.8675,18.9772,40.8888,23.111,211.423,126.016,194.83,-0.0370014,0.0222377
vit_base_patch16_clip_224.openai,dish_1558718906,20,clean,clean,282.58,387.611,105.031,247,282.772,35.772,9.04657,48.4976,29.3987,148.432,178.4,387.611,352.674,541.837,-0.0631224,0.027352
vit_base_patch16_clip_224.openai,dish_1562963289,70,clean,clean,349.918,377.142,27.2244,180,193.593,13.5926,5.97831,42.5854,19.0744,71.8205,76.2789,377.142,114.394,178.504,-0.144691,0.0146547
vit_base_patch16_clip_224.openai,dish_1562790775,68,clean,clean,75.6863,63.8181,11.8682,40,39.949,0.050969,6.62107,40.4324,38.8696,51.3108,54.4596,63.8181,131.103,205.504,0.077454,0.0128518
vit_base_patch16_clip_224.openai,dish_1560801041,38,clean,clean,432.244,442.617,10.3724,292,380.085,88.0852,7.75328,49.9937,21.0154,120.735,138.176,442.617,320.369,435.761,-0.0128361,0.0168246
vit_base_patch16_clip_224.openai,dish_1565123816,101,clean,clean,250.917,243.538,7.37921,110,106.74,3.26014,6.33636,37.4405,14.1224,39.9762,32.1931,243.538,83.3457,130.052,0.0917439,0.0165112
vit_base_patch16_clip_224.openai,dish_1558031351,5,clean,clean,12.3,-25.7733,38.0733,41,54.4099,13.4099,6.1746,38.4363,13.284,22.5604,7.24443,-25.7733,166.083,286.214,-0.164394,0.0204021
vit_base_patch16_clip_224.openai,dish_1559841979,27,clean,clean,39.29,0.720404,38.5696,85,123.402,38.4017,7.43114,38.1972,10.6198,15.0048,-6.36154,0.720404,76.3872,139.992,-0.0573587,0.010816
vit_base_patch16_clip_224.openai,dish_1560203400,33,clean,clean,293.28,299.781,6.50124,104,116.274,12.274,8.59363,51.3721,18.5302,34.9115,14.8533,299.781,136.29,219.892,0.0210083,0.0124839
vit_base_patch16_clip_224.openai,dish_1563294987,74,clean,clean,97.38,136.733,39.3526,18,44.19,26.19,6.42399,44.6787,13.9894,57.4279,52.4035,136.733,167.477,261.255,-0.163578,0.0135427
vit_base_patch16_clip_224.openai,dish_1563208412,71,clean,clean,62.4,114.248,51.848,39,25.0175,13.9825,7.85583,46.6075,19.979,33.7495,17.6924,114.248,136.941,215.635,0.15163,0.0155622
vit_base_patch16_clip_224.openai,dish_1557862696,2,clean,clean,19.25,77.3383,58.0883,77,95.4007,18.4007,12.6042,48.6148,22.9481,86.0342,82.3831,77.3383,270.892,257.555,0.00967324,0.0341412
vit_base_patch16_clip_224.openai,dish_1561739212,52,clean,clean,134.01,254.149,120.139,214,351.806,137.806,7.81793,48.8567,20.9606,45.6593,33.5275,254.149,171.682,272.004,-0.0214333,0.0180662
vit_base_patch16_clip_224.openai,dish_1564675380,91,clean,clean,87.331,179.814,92.483,23,62.6278,39.6278,7.15767,51.4794,19.6062,49.0853,37.5716,179.814,137.653,220.457,-0.0538574,0.0152471
vit_base_patch16_clip_224.openai,dish_1564773903,94,clean,clean,316.828,192.767,124.061,336,286.688,49.3123,7.45105,49.5481,13.9914,64.9111,58.3467,192.767,142.171,243.414,-0.0136378,0.0121677
vit_base_patch16_clip_224.openai,dish_1558376768,9,clean,clean,74.36,101.871,27.5109,143,146.71,3.71002,7.96994,30.6749,11.4941,24.0925,9.89828,101.871,168.811,285.91,-0.172174,0.0200171
vit_base_patch16_clip_224.openai,dish_1563897047,81,clean,clean,66.04,240.046,174.006,127,227.623,100.623,8.00428,53.1116,30.6097,96.7405,105.708,240.046,111.403,171.109,-0.0174795,0.0157758
vit_base_patch16_clip_224.openai,dish_1562172561,59,clean,clean,150.8,177.572,26.7719,290,278.383,11.6171,7.94268,42.4964,14.9004,52.1318,43.8146,177.572,111.281,184.036,0.00843036,0.0192778
vit_base_patch16_clip_224.openai,dish_1563551194,78,clean,clean,471.644,413.236,58.4076,400,358.725,41.2747,7.97424,50.4235,25.7275,69.0413,66.7747,413.236,151.167,239.936,-0.0333616,0.0172582
vit_base_patch16_clip_224.openai,dish_1558113430,7,clean,clean,7.84,80.7217,72.8817,28,90.4346,62.4346,7.81512,40.9122,35.7045,60.6897,64.1086,80.7217,241.402,378.929,-0.171124,0.0223345
vit_base_patch16_clip_224.openai,dish_1565035774,98,clean,clean,57.5,150.707,93.2067,185,216.773,31.7731,7.1119,48.7242,15.7039,55.7902,47.2271,150.707,105.897,184.678,0.0574028,0.0141114
vit_base_patch16_clip_224.openai,dish_1563551105,78,clean,clean,194.4,215.201,20.801,72,127.309,55.3088,9.52217,56.3035,25.7455,36.0331,14.5238,215.201,107.305,165.134,-0.00333297,0.0201548
vit_base_patch16_clip_224.openai,dish_1566850142,119,clean,clean,464.951,446.869,18.0819,284,317.394,33.394,7.1238,42.6722,26.9718,108.587,128.419,446.869,167.339,268.664,-0.0399876,0.0116383
vit_base_patch16_clip_224.openai,dish_1561574368,44,clean,clean,22,33.1925,11.1925,50,68.4866,18.4866,7.3599,46.5616,14.9722,53.5296,44.5705,33.1925,178.69,293.103,0.139282,0.0112895
vit_base_patch16_clip_224.openai,dish_1562085672,56,clean,clean,122.084,178.858,56.7742,46,122.766,76.7659,8.92364,63.331,26.1162,29.7803,3.04686,178.858,172.497,269.897,0.025452,0.0238683
vit_base_patch16_clip_224.openai,dish_1560526472,37,clean,clean,113.673,229.69,116.017,114,205.202,91.2025,5.90088,42.225,49.9626,59.8723,70.5722,229.69,205.329,316.794,-0.0588349,0.0152308
vit_base_patch16_clip_224.openai,dish_1566328776,111,clean,clean,901.81,614.644,287.166,436,397.729,38.271,8.17639,53.8774,26.7276,69.1224,64.9518,614.644,177.423,309.381,-0.00406462,0.0193015
vit_base_patch16_clip_224.openai,dish_1566501594,114,clean,clean,508.049,423.25,84.7989,109,343.041,234.041,8.29606,52.5552,17.5086,119.12,132.309,423.25,185.738,311.798,-0.0882499,0.0128015
vit_base_patch16_clip_224.openai,dish_1560368019,34,clean,clean,436.966,456.809,19.843,301,314.613,13.6127,7.4778,48.7733,22.5107,98.4013,108.584,456.809,339.016,538.252,0.089438,0.0175008
vit_base_patch16_clip_224.openai,dish_1561393764,42,clean,clean,280.8,280.385,0.414795,182,158.059,23.941,7.51007,53.6647,21.3343,60.4689,52.2693,280.385,226.072,331.959,0.102612,0.0151257
vit_base_patch16_clip_224.openai,dish_1558641200,18,clean,clean,3.28,-48.3667,51.6467,8,9.63928,1.63928,6.94763,36.4609,12.3836,33.0837,21.396,-48.3667,139.244,267.98,0.0723284,0.0177445
vit_base_patch16_clip_224.openai,dish_1558639412,17,clean,clean,32.98,-12.2012,45.1812,97,61.3792,35.6208,6.57151,32.2101,13.0427,36.0499,28.814,-12.2012,137.568,261.822,-0.00720429,0.0198433
vit_base_patch16_clip_224.openai,dish_1565123783,101,clean,clean,93.065,128.172,35.1075,35,50.0335,15.0335,7.32074,35.3262,12.592,31.2613,18.8837,128.172,77.7134,120.662,0.105429,0.0202039
vit_base_patch16_clip_224.openai,dish_1559157777,23,clean,clean,2.53,-8.69612,11.2261,11,-36,47,8.23665,42.2871,16.8588,53.0471,45.3678,-8.69612,217.65,372.917,0.185408,0.0206867
vit_base_patch16_clip_224.openai,dish_1567785739,124,clean,clean,168.576,195.633,27.0568,177,202.77,25.7699,8.1979,51.9071,21.0649,54.479,43.542,195.633,142.53,224.803,0.0267646,0.012891
vit_base_patch16_clip_224.openai,dish_1564588889,90,clean,clean,234.494,249.579,15.0849,346,333.958,12.0423,8.02431,49.8299,16.9935,55.2825,44.7236,249.579,106.976,159.202,-0.0797147,0.0126395
vit_base_patch16_clip_224.openai,dish_1561667207,51,clean,clean,249.445,301.907,52.4621,121,195.354,74.3544,6.65616,49.3483,26.3299,66.8964,66.9223,301.907,173.212,256.893,-0.0129915,0.0175853
vit_base_patch16_clip_224.openai,dish_1559850314,31,clean,clean,296.617,270.301,26.3156,100,103.998,3.9982,7.45495,40.1722,15.8848,117.077,137.277,270.301,81.1592,154.175,-0.102877,0.0112326
vit_base_patch16_clip_224.openai,dish_1559233445,24,clean,clean,24.5,15.1538,9.34616,49,45.6669,3.33306,6.85294,43.7092,17.7455,24.173,6.90462,15.1538,135.441,249.238,0.0733234,0.0191458
vit_base_patch16_clip_224.openai,dish_1558030182,4,clean,clean,67.76,42.9945,24.7655,88,67.8561,20.1439,6.81226,38.1855,13.0101,52.6901,48.3533,42.9945,166.103,283.184,-0.180125,0.0214345
vit_base_patch16_clip_224.openai,dish_1567007719,122,clean,clean,14.28,-55.6496,69.9296,42,-30.293,72.293,6.90344,44.1826,15.7373,29.3644,13.1271,-55.6496,104.696,161.368,-0.0690933,0.0163779
vit_base_patch16_clip_224.openai,dish_1567785709,124,clean,clean,131.251,136.917,5.66636,138,188.478,50.4783,7.42094,50.5749,22.4455,50.7815,40.9649,136.917,127.995,207.5,-0.0320964,0.0122768
vit_base_patch16_clip_224.openai,dish_1558546434,13,clean,clean,2.53,-16.1917,18.7217,11,-19.6082,30.6082,6.99985,42.9436,14.847,35.0695,21.3276,-16.1917,183.57,339.276,-0.076611,0.0195476
vit_base_patch16_clip_224.openai,dish_1560801773,39,clean,clean,13.5,8.41242,5.08758,54,10.3349,43.6651,8.58344,56.7356,24.0251,41.5334,23.0612,8.41242,102.085,178.049,0.0630205,0.00676738
vit_base_patch16_clip_224.openai,dish_1561662926,49,clean,clean,288.336,315.801,27.4654,213,244.29,31.2897,6.32619,44.7705,10.2622,74.3008,74.8678,315.801,232.223,363.509,0.0875858,0.0175391
vit_base_patch16_clip_224.openai,dish_1565035858,98,clean,clean,375.228,534.481,159.253,531,593.275,62.2754,8.00839,52.7033,22.8578,79.7544,79.4557,534.481,205.458,331.428,0.0635771,0.0146123
vit_base_patch16_clip_224.openai,dish_1565030391,96,clean,clean,609.334,362.447,246.887,313,302.203,10.7967,5.7891,41.3126,15.9942,91.6763,104.067,362.447,269.576,401.088,0.118591,0.0138136
vit_base_patch16_clip_224.openai,dish_1562774099,64,clean,clean,51.9935,56.0134,4.01989,40,35.2552,4.74481,6.91403,42.423,16.8293,42.9917,33.5515,56.0134,140.526,234.279,-0.0526525,0.012673
vit_base_patch16_clip_224.openai,dish_1560801020,38,clean,clean,346.34,322.366,23.9742,250,338.69,88.6896,7.75634,50.5407,22.3166,111.558,125.463,322.366,325.387,446.297,-0.0165803,0.0175527
vit_base_patch16_clip_224.openai,dish_1562690886,61,clean,clean,20.6117,14.412,6.19969,37,39.4137,2.41367,7.16548,44.2101,14.8413,53.8695,46.6564,14.412,128.042,194.879,0.0723794,0.0199182
vit_base_patch16_clip_224.openai,dish_1564428144,89,clean,clean,205.213,194.821,10.3924,171,144.613,26.3874,7.92155,46.1613,17.7337,59.4018,52.9743,194.821,148.826,244.945,0.149703,0.0116777
vit_base_patch16_clip_224.openai,dish_1560456305,36,clean,clean,26.3916,60.7902,34.3986,21,101.58,80.5802,8.55093,56.3588,26.3638,40.3543,22.4867,60.7902,146.845,228.783,0.0727887,0.0115866
vit_base_patch16_clip_224.openai,dish_1565117429,99,clean,clean,390.873,319.826,71.0474,147,137.513,9.4871,7.8761,43.3091,12.7646,38.4555,23.587,319.826,155.792,281.351,0.0366492,0.0202097
vit_base_patch16_clip_224.openai,dish_1564773876,94,clean,clean,258.328,124.323,134.004,219,173.506,45.494,6.72336,48.2594,15.6505,39.9453,25.9668,124.323,141.123,243.91,-0.010892,0.0124281
vit_base_patch16_clip_224.openai,dish_1560526552,37,clean,clean,359.241,496.627,137.386,319,432.066,113.066,6.75903,49.8644,31.5123,84.161,92.4254,496.627,233.539,374.136,-0.0225718,0.0170298
vit_base_patch16_clip_224.openai,dish_1560526408,37,clean,clean,67.0982,143.594,76.4957,51,81.2691,30.2691,6.3818,44.0684,17.0559,62.6654,61.2148,143.594,178.197,262.762,-0.0914975,0.013893
vit_base_patch16_clip_224.openai,dish_1562963325,70,clean,clean,760.162,565.713,194.449,379,383.747,4.74712,5.63172,44.4454,21.133,113.392,134.795,565.713,117.381,187.351,-0.128522,0.0134292
vit_base_patch16_clip_224.openai,dish_1557937037,3,clean,clean,25.97,33.2794,7.30941,49,87.9745,38.9745,6.25408,47.5987,19.4914,11.4395,-11.4254,33.2794,107.404,161.35,0.0662688,0.015174
vit_base_patch16_clip_224.openai,dish_1561662216,49,clean,clean,300.794,330.795,30.0008,193,228.941,35.9415,7.06258,46.9442,26.4954,96.0236,108.389,330.795,237.171,368.01,-0.038268,0.0154061
vit_base_patch16_clip_224.openai,dish_1562099134,57,clean,clean,271.641,195.094,76.5472,188,153.294,34.7062,6.62002,47.6688,22.7978,51.0964,44.5705,195.094,117.073,194.109,-0.0195605,0.0112397
vit_base_patch16_clip_224.openai,dish_1562008936,54,clean,clean,57.64,102.401,44.761,131,105.554,25.4458,7.03488,43.4438,14.8111,68.068,67.1906,102.401,201.838,303.351,-0.00323796,0.0249961
vit_base_patch16_clip_224.openai,dish_1565020867,95,clean,clean,255.805,255.734,0.0713717,325,281.16,43.8396,7.61184,49.3547,25.1263,62.8097,59.0785,255.734,98.2845,149.886,-0.0551352,0.00949165
vit_base_patch16_clip_224.openai,dish_1558720133,21,clean,clean,14.25,-30.7704,45.0204,57,49.8404,7.15958,8.425,37.1279,17.7233,41.2099,31.6256,-30.7704,154.168,281.378,-0.0920243,0.0201547
vit_base_patch16_clip_224.openai,dish_1561739238,52,clean,clean,274.19,311.118,36.928,257,368.274,111.274,7.75746,49.0309,19.2758,49.3086,38.0661,311.118,187.565,290.217,0.0223951,0.0195868
vit_base_patch16_clip_224.openai,dish_1565711570,103,clean,clean,603.827,621.758,17.9304,324,371.732,47.7321,7.89109,49.5939,23.4064,87.2661,92.1061,621.758,163.53,266.055,0.0411621,0.0138213
vit_base_patch16_clip_224.openai,dish_1562774206,64,clean,clean,298.764,378.518,79.7546,272,357.731,85.731,6.50436,48.2733,13.6417,66.8442,63.3268,378.518,148.954,252.95,0.00435376,0.0131173
vit_base_patch16_clip_224.openai,dish_1561148042,41,clean,clean,370.755,466.866,96.1108,245,298.737,53.7373,6.76618,46.5414,29.1127,79.0406,86.2608,466.866,354.159,509.054,-0.0284528,0.0229297
vit_base_patch16_clip_224.openai,dish_1560444931,35,clean,clean,112.66,197.956,85.2959,200,313.583,113.583,7.90771,48.7838,42.9162,51.6796,49.4381,197.956,132.815,235.936,0.0784775,0.0161544
vit_base_patch16_clip_224.openai,dish_1558031302,5,clean,clean,56.98,60.8386,3.8586,74,57.7597,16.2403,6.47768,37.8534,15.9687,45.9922,40.7764,60.8386,161.684,280.799,-0.204064,0.0205067
vit_base_patch16_clip_224.openai,dish_1563566939,80,clean,clean,286.027,330.292,44.2649,238,321.692,83.6925,5.93699,45.2946,19.1394,87.5833,96.9433,330.292,248.928,394.853,-0.0270409,0.0134584
vit_base_patch16_clip_224.openai,dish_1566587102,116,clean,clean,213.599,238.208,24.6087,146,139.664,6.33574,6.89996,43.993,15.1762,73.5599,74.9428,238.208,134.716,228.787,0.260816,0.0142668
vit_base_patch16_clip_224.openai,dish_1561405332,43,clean,clean,18.55,-37.2064,55.7564,53,8.12657,44.8734,7.3866,43.8027,13.8037,39.7051,26.2927,-37.2064,138.899,221.461,-0.101649,0.014016
vit_base_patch16_clip_224.openai,dish_1564687013,92,clean,clean,330.841,423.093,92.252,224,210.348,13.6522,6.30214,46.831,14.3311,89.5799,96.5707,423.093,148.884,244.438,-0.0558949,0.0148494
vit_base_patch16_clip_224.openai,dish_1563996464,85,clean,clean,100.489,159.355,58.8662,146,212.792,66.7922,6.61539,43.4788,16.4364,54.9782,50.1468,159.355,228.489,341.466,-0.00139874,0.0166073
vit_base_patch16_clip_224.openai,dish_1563998279,86,clean,clean,565.005,441.85,123.155,296,265.146,30.8544,7.79991,50.7832,19.4522,83.7406,85.3001,441.85,178.87,261.596,0.00842571,0.0160708
vit_base_patch16_clip_224.openai,dish_1565020755,95,clean,clean,43.28,88.3088,45.0288,8,-4.45453,12.4545,7.24136,45.4827,13.8144,34.5894,18.4547,88.3088,87.5746,123.66,-0.161766,0.0184425
vit_base_patch16_clip_224.openai,dish_1557937758,3,clean,clean,106.783,188.856,82.0729,128,256.033,128.033,7.40062,50.2069,14.7945,15.6735,-10.6124,188.856,111.813,192.852,0.077183,0.017107
vit_base_patch16_clip_224.openai,dish_1559850338,31,clean,clean,307.117,305.535,1.5819,130,175.421,45.4212,7.71755,39.0612,18.5009,125.381,149.963,305.535,96.5035,175.555,-0.0852078,0.0121707
vit_base_patch16_clip_224.openai,dish_1563305513,75,clean,clean,606.252,386.858,219.394,228,209.31,18.6898,7.01197,43.6282,20.376,44.1488,35.5544,386.858,91.6445,157.044,-0.0752894,0.0118492
vit_base_patch16_clip_224.openai,dish_1563389548,76,clean,clean,438.828,222.391,216.437,194,203.922,9.92208,10.1043,51.3832,15.1965,71.9161,62.8332,222.391,180.937,284.951,-0.0733116,0.0117032
vit_base_patch16_clip_224.openai,dish_1565898128,107,clean,clean,209.031,222.925,13.8946,134,145.123,11.1233,7.39013,45.5194,16.6192,72.868,72.7514,222.925,126.191,211.436,-0.0403736,0.0183626
vit_base_patch16_clip_224.openai,dish_1558549413,14,clean,clean,682.158,405.431,276.727,118,106.693,11.3069,8.63787,35.7956,29.415,176.039,224.87,405.431,232.709,408.018,0.0438389,0.0229046
vit_base_patch16_clip_224.openai,dish_1562703345,63,clean,clean,154.28,260.972,106.692,58,92.2205,34.2205,6.34755,45.8146,20.8165,53.7813,49.1622,260.972,101.611,159.848,-0.0899349,0.0138479
vit_base_patch16_clip_224.openai,dish_1565030350,96,clean,clean,62.5857,36.4112,26.1745,62,34.0515,27.9485,7.71005,41.3959,16.5169,41.8264,30.9672,36.4112,128.792,197.639,0.229023,0.0136764
vit_base_patch16_clip_224.openai,dish_1562774180,64,clean,clean,164.084,178.076,13.9928,181,195.179,14.1791,6.88851,43.7189,17.6832,60.138,57.1853,178.076,132.937,224.72,-0.081927,0.0118739
